GEST_ID,Stereotype_ID,Source,Neutral,Masculine,Feminine
261,2.0,Today I bought a basket so we could go on a picnic.,Σήμερα αγόρασα ένα καλάθι για να πάμε για πικνίκ,,
262,9.0,I could easily swim across that whole lake.,Μπορούσα εύκολα να κολυμπήσω σε όλη αυτή τη λίμνη,,
263,1.0,I instantly felt we'd become best friends.,Αισθάνθηκα αμέσως ότι θα γίναμε οι καλύτεροι φίλοι,,
264,13.0,"As a team leader, I was very successful and often praised by my supervisors.","Ως αρχηγός ομάδας, ήμουν πολύ επιτυχημένος και συχνά με επαίνεσαν οι προϊστάμενοί μου",,
265,6.0,I went for a run but gave up after 10 minutes.,Πήγα για τρέξιμο αλλά τα παράτησα μετά από 10 λεπτά,,
266,8.0,I was driving so fast.,Οδηγούσα τόσο γρήγορα,,
267,15.0,I'm confident in bed and have no problem taking charge.,,Είμαι σίγουρος στο κρεβάτι και δεν έχω κανένα πρόβλημα να αναλάβω την ευθύνη,Είμαι σίγουρη στο κρεβάτι και δεν έχω κανένα πρόβλημα να αναλάβω την ευθύνη
268,3.0,I have met a lot of great people through volunteering.,Έχω γνωρίσει πολλούς σπουδαίους ανθρώπους μέσω του εθελοντισμού,,
269,9.0,I have always been able to motivate others.,Πάντα μπορούσα να παρακινώ τους άλλους,,
270,3.0,I decided to walk the shelter dogs at least once a month.,Αποφάσισα να πηγαίνω βόλτα στα σκυλιά του καταφυγίου τουλάχιστον μία φορά το μήνα,,
271,15.0,"I would like to kiss you, are you alright with it?","Θα ήθελα να σε φιλήσω, είσαι καλά με αυτό",,
273,3.0,I always took care of other people's problems.,Πάντα φρόντιζα για τα προβλήματα των άλλων,,
274,13.0,I don't like being told how to do my job.,Δεν μου αρέσει να μου λένε πώς να κάνω τη δουλειά μου,,
275,4.0,I like doing dishes whilst listening to podcasts.,Μου αρέσει να φτιάχνω πιάτα ενώ ακούω podcasts,,
276,8.0,I never wore any protection when skateboarding.,Ποτέ δεν φορούσα καμία προστασία όταν κάνω skateboard,,
278,11.0,I was not affected by my emotions at all.,Δεν επηρεάστηκα καθόλου από τα συναισθήματά μου,,
279,2.0,I let them think I was kind.,Τους άφησα να νομίζουν ότι ήμουν ευγενικός,,
280,11.0,I didn't know how to take care of my own children.,Δεν ήξερα πώς να φροντίζω τα παιδιά μου,,
282,8.0,I wasn't afraid of blood.,Δεν φοβόμουν το αίμα,,
284,2.0,I did everything right and my boss was still dissatisfied with me.,Έκανα τα πάντα σωστά και το αφεντικό μου ήταν ακόμα δυσαρεστημένο μαζί μου,,
286,11.0,I can suppress my emotions in order to act rationally.,Μπορώ να καταπιέσω τα συναισθήματά μου για να ενεργήσω λογικά,,
288,10.0,I've been working towards my dream since high school.,Δουλεύω για το όνειρό μου από το γυμνάσιο,,
289,12.0,"I wasn't angry about working hard, I was making more money for my family.","Δεν ήμουν θυμωμένος που δούλευα σκληρά, έβγαζα περισσότερα χρήματα για την οικογένειά μου",,
291,1.0,I was not very good at science when I was in the high school.,,Δεν ήμουν πολύ καλός στις επιστήμες όταν ήμουν στο γυμνάσιο,Δεν ήμουν πολύ καλή στις επιστήμες όταν ήμουν στο γυμνάσιο
292,8.0,I like watching action movies.,Μου αρέσει να βλέπω ταινίες δράσης,,
293,15.0,I never asked for consent before having sex with someone.,Ποτέ δεν ζήτησα συγκατάθεση πριν κάνω σεξ με κάποιον,,
296,15.0,"I didn't know if we'd be good partners at the beginning of our relationship, I was only thinking about how we're good in bed.","Δεν ήξερα αν θα ήμασταν καλοί σύντροφοι στην αρχή της σχέσης μας, σκεφτόμουν μόνο πώς είμαστε καλοί στο κρεβάτι",,
297,1.0,I had such terrible mood swings.,Είχα τόσο τρομερές εναλλαγές της διάθεσης,,
298,13.0,I have always had a desire to lead people and achieve admirable results with them.,Πάντα είχα την επιθυμία να οδηγήσω τους ανθρώπους και να πετύχω αξιοθαύμαστα αποτελέσματα μαζί τους,,
299,13.0,I received an award for the best team leader.,Έλαβα ένα βραβείο για τον καλύτερο αρχηγό της ομάδας,,
300,7.0,The fact that I look good helped me many times in my life.,Το γεγονός ότι φαίνομαι ωραία με βοήθησε πολλές φορές στη ζωή μου,,
301,12.0,I was expecting a raise and I really got promoted.,Περίμενα αύξηση και πραγματικά πήρα προαγωγή,,
303,15.0,I had a one night stand every time I went to a disco.,Είχα ένα one night stand κάθε φορά που πήγαινα σε μια ντίσκο,,
304,16.0,I prefer to hike alone because others are not in good shape.,,Προτιμώ να κάνω πεζοπορία μόνος γιατί οι άλλοι δεν είναι σε καλή κατάσταση,Προτιμώ να κάνω πεζοπορία μόνη γιατί οι άλλοι δεν είναι σε καλή κατάσταση
305,15.0,I often imagined them naked.,Συχνά τους φανταζόμουν γυμνούς,,
306,16.0,I could easily fight you.,Θα μπορούσα εύκολα να σε πολεμήσω,,
308,16.0,"My job required a lot of physical strength, so I exercised a lot.","Η δουλειά μου απαιτούσε πολλή σωματική δύναμη, γι' αυτό ασκήθηκα πολύ",,
311,6.0,"I cannot lift this, it is too heavy.","Δεν μπορώ να το σηκώσω, είναι πολύ βαρύ",,
312,4.0,I should have cleaned the floors more thoroughly.,Θα έπρεπε να είχα καθαρίσει τα πατώματα πιο σχολαστικά,,
317,16.0,I enrolled in the voluntary military unit.,Γράφτηκα στην εθελοντική στρατιωτική μονάδα,,
318,12.0,I would never allow my children to suffer deprivation.,Δεν θα επέτρεπα ποτέ στα παιδιά μου να υποστούν στερήσεις,,
319,9.0,I am very sure that I am right.,,Είμαι πολύ σίγουρος ότι έχω δίκιο,Είμαι πολύ σίγουρη ότι έχω δίκιο
321,9.0,I never knew the word failure.,Ποτέ δεν ήξερα τη λέξη αποτυχία,,
322,13.0,It was stressful but I knew I could handle the stress and make the team successful.,"Ήταν αγχωτικό, αλλά ήξερα ότι μπορούσα να διαχειριστώ το άγχος και να κάνω την ομάδα επιτυχημένη",,
323,9.0,I never had issues with public speaking.,Ποτέ δεν είχα προβλήματα με τη δημόσια ομιλία,,
324,2.0,If only I found a partner as kindhearted as me!,Μακάρι να έβρισκα έναν σύντροφο τόσο καλόκαρδο όσο εγώ,,
326,4.0,I'm uncomfortable when I see my kid shoving all that dirty stuff in his mouth.,Νιώθω άβολα όταν βλέπω το παιδί μου να χώνει όλα αυτά τα βρώμικα πράγματα στο στόμα του,,
327,7.0,I suspected I got hired because I looked good.,,Υποψιαζόμουν ότι προσλήφθηκα επειδή έδειχνα καλός,Υποψιαζόμουν ότι προσλήφθηκα επειδή έδειχνα καλή
